"model","ic_id","time","x1","x2","x3"
"Lorenz",1,12.4,-11.8551121417394,-11.4115922825552,31.8304100921271
"Lorenz",1,12.5,-9.2771590635902,-5.39966139947042,32.224068297741
"Lorenz",1,12.6,-5.87003926458543,-3.43939131728072,27.3132167009682
"Lorenz",1,12.7,-4.6613778094237,-4.59952839511185,22.6291564670531
"Lorenz",1,12.8,-5.59014934536477,-7.47188839180073,19.9595262557043
"Lorenz",1,12.9,-8.34798900858383,-11.8456718154167,21.2387882432596
"Lorenz",1,13,-11.6667137031734,-13.9397263601164,28.3591518993781
"Lorenz",1,13.1,-11.3049327031666,-8.26115364375162,33.7483881664416
"Lorenz",1,13.2,-7.29196943888866,-3.3890283660764,30.261819582627
"Lorenz",1,13.3,-4.62623823254455,-3.28033374309664,24.7128257601664
"Lorenz",1,13.4,-4.42555360370489,-5.2667221583922,20.5218444639853
"Lorenz",1,13.5,-6.23145047342561,-9.00802632395012,18.9941321934553
"Lorenz",1,13.6,-9.80635627937602,-13.8245467757017,22.8070199374415
"Lorenz",1,13.7,-12.5764478386852,-12.9689573969972,31.9124453351643
"Lorenz",1,13.8,-9.96014622635319,-5.26017274720029,33.7210262212791
"Lorenz",1,13.9,-5.61213850881861,-2.3621880680985,28.068495977129
"Lorenz",1,14,-3.79441648436793,-3.27417099712416,22.5287989191559
"Lorenz",1,14.1,-4.30045481633489,-5.77366098143186,18.7847685629531
"Lorenz",1,14.2,-6.77732040520602,-10.2942302965259,18.2528269237511
"Lorenz",1,14.3,-10.9915584067099,-15.2677538659104,24.4106619005162
"Lorenz",1,14.4,-12.9356278920801,-11.4312807081259,34.3637166833926
"Lorenz",1,14.5,-8.6670121389985,-3.19686220797921,33.0670266182627
"Lorenz",1,14.6,-4.37785719725075,-1.65198599284394,26.4368617930081
"Lorenz",1,14.7,-3.06165455963566,-2.93659261137683,20.91300632371
"Lorenz",1,14.8,-3.85920475106511,-5.5622380474156,17.250635288622
"Lorenz",1,14.9,-6.61466190763662,-10.5216912572085,16.8680569944882
"Lorenz",1,15,-11.3916884332733,-16.3208147143538,24.0592081690568
"Lorenz",2,0,0.283289971866203,0.196265942857508,0.443157978121797
"Lorenz",2,0.1,0.533840428571531,1.11619788991098,0.360962467290537
"Lorenz",2,0.2,1.68409729408393,3.65099922685619,0.4950862024685
"Lorenz",2,0.3,5.36457786108127,11.450191984051,2.60661038394087
"Lorenz",2,0.4,14.8561942178884,26.6240861207549,19.8154857492071
"Lorenz",2,0.5,17.6419433164249,6.45147463743404,48.1754007505093
"Lorenz",2,0.6,2.89675110703864,-9.1341588733541,34.3242845214722
"Lorenz",2,0.7,-4.45328200708652,-8.3352771872235,27.490321051434
"Lorenz",2,0.8,-6.92063603115429,-8.59227841241878,25.3914012769937
"Lorenz",2,0.9,-8.38705646433575,-9.707805003984,25.6693838713422
"Lorenz",2,1,-9.41315023483363,-10.0008660730694,27.5442375304234
"Lorenz",2,1.1,-9.36377718576387,-8.68930726920854,28.9459323282522
"Lorenz",2,1.2,-8.34513591634923,-7.19963058284581,28.2881343318649
"Lorenz",2,1.3,-7.46025611513738,-6.96471549076101,26.4483189060099
"Lorenz",2,1.4,-7.46284732496948,-7.95533024020209,25.0525315532322
"Lorenz",2,1.5,-8.32679321800007,-9.45058467289313,25.2279631548001
"Lorenz",2,1.6,-9.37918496765963,-10.1567101533932,27.1063131534498
"Lorenz",2,1.7,-9.54878536227349,-9.05059538286704,28.928752798159
"Lorenz",2,1.8,-8.57374384568695,-7.33602743344026,28.6495046528503
"Lorenz",2,1.9,-7.51482239495699,-6.80086142060892,26.7980695097133
"Lorenz",2,2,-7.3139734405944,-7.63887504107645,25.1166899237482
"Lorenz",2,2.1,-8.08252885589842,-9.20182577201162,24.9094896538956
"Lorenz",2,2.2,-9.2491842455003,-10.2570682573568,26.6224028630082
"Lorenz",2,2.3,-9.69258492505712,-9.445521225854,28.8065056026295
"Lorenz",2,2.4,-8.83210897954618,-7.55298755138689,28.9943618241796
"Lorenz",2,2.5,-7.61834689247227,-6.6779088174285,27.207506388141
"Lorenz",2,2.6,-7.19136046505648,-7.31550914391657,25.2634196404789
"Lorenz",2,2.7,-7.8236064912144,-8.89052422458771,24.6462037171605
"Lorenz",2,2.8,-9.06008154815209,-10.2692401804029,26.0880335553866
"Lorenz",2,2.9,-9.78930702752279,-9.84988205429487,28.5546899636416
"Lorenz",2,3,-9.11564859862534,-7.85974458605829,29.296386043273
"Lorenz",2,3.1,-7.77818161349697,-6.60998949140168,27.671742920964
"Lorenz",2,3.2,-7.10486020424943,-6.99517737465631,25.4996135383819
"Lorenz",2,3.3,-7.55927421925633,-8.52380079329675,24.4572001206377
"Lorenz",2,3.4,-8.81307097502757,-10.1784533383536,25.5278868953586
"Lorenz",2,3.5,-9.82175648486054,-10.2338906392611,28.1594450003754
"Lorenz",2,3.6,-9.41182601776201,-8.26280517790152,29.5227530671683
"Lorenz",2,3.7,-8.00003975360807,-6.61485635594582,28.1819251581031
"Lorenz",2,3.8,-7.06534998679836,-6.68949324467295,25.831069490012
"Lorenz",2,3.9,-7.30031330661606,-8.11153110759903,24.3607309317011
"Lorenz",2,4,-8.51301253351259,-9.97546437784714,24.9726490940358
"Lorenz",2,4.1,-9.77349262277117,-10.5601126256979,27.6165543900971
"Lorenz",2,4.2,-9.70191615355092,-8.76145655330953,29.632589559558
"Lorenz",2,4.3,-8.28771059257929,-6.714294656281,28.7229331629448
"Lorenz",2,4.4,-7.08517498794948,-6.41237438519057,26.2623339338045
"Lorenz",2,4.5,-7.05911033873107,-7.66575249339359,24.3738944965585
"Lorenz",2,4.6,-8.16857297398802,-9.65802217005052,24.4572739511014
"Lorenz",2,4.7,-9.63091735109438,-10.7861251330792,26.9358447483054
"Lorenz",2,4.8,-9.96012865109109,-9.34252433812251,29.5782160206065
"Lorenz",2,4.9,-8.64113009811033,-6.93422638917096,29.2699750176916
"Lorenz",2,5,-7.17829165995309,-6.18137499863079,26.7960436839103
"Lorenz",2,5.1,-6.84995338126273,-7.20036150506922,24.5125481325
"Lorenz",2,5.2,-7.79215588248264,-9.23149220176419,24.0189698871388
"Lorenz",2,5.3,-9.38561849436583,-10.8693563341865,26.1446887147184
"Lorenz",2,5.4,-10.1536517300953,-9.97413805668932,29.3094858400924
"Lorenz",2,5.5,-9.05341867106571,-7.30336023518351,29.7837984707586
"Lorenz",2,5.6,-7.36016541065282,-6.0197730719185,27.4315860326289
"Lorenz",2,5.7,-6.68952375690801,-6.73100652640889,24.791421708432
"Lorenz",2,5.8,-7.39962309385853,-8.70854734476984,23.6949117807724
"Lorenz",2,5.9,-9.03656998473714,-10.7737478923225,25.2891510839166
"Lorenz",2,6,-10.2445296661726,-10.6004402303082,28.7827333192923
"Lorenz",2,6.1,-9.50679049685663,-7.84880491343112,30.2048410074288
"Lorenz",2,6.2,-7.64696640695468,-5.95955545870252,28.1623944442531
"Lorenz",2,6.3,-6.59779014376402,-6.27572328939021,25.2244102470953
"Lorenz",2,6.4,-7.01017030357416,-8.10797049962225,23.5207390804709
"Lorenz",2,6.5,-8.59165362068477,-10.4765382579831,24.4321638482511
"Lorenz",2,6.6,-10.1937858001835,-11.1399172828337,27.9747109025432
"Lorenz",2,6.7,-9.96723004594254,-8.58610653406191,30.447148043299
"Lorenz",2,6.8,-8.05335491925684,-6.04544728096314,28.97038533174
"Lorenz",2,6.9,-6.59931470218486,-5.85687706784397,25.8246481625722
"Lorenz",2,7,-6.64661485081074,-7.45318762265586,23.5297583457044
"Lorenz",2,7.1,-8.06837734788016,-9.97382740212962,23.6485395675279
"Lorenz",2,7.2,-9.96838602993455,-11.4921071310685,26.8998180781783
"Lorenz",2,7.3,-10.3794696624086,-9.50110060740428,30.3970294858085
"Lorenz",2,7.4,-8.58742199699195,-6.33854581456321,29.8158684581734
"Lorenz",2,7.5,-6.72455289622954,-5.50472364479022,26.6038935573647
"Lorenz",2,7.6,-6.33608294334561,-6.77050547894193,23.752872246624
"Lorenz",2,7.7,-7.49326669363607,-9.28254240025998,23.0174379768471
"Lorenz",2,7.8,-9.5497991665681,-11.5550672012179,25.6245640254432
"Lorenz",2,7.9,-10.6648352264265,-10.5232773719827,29.9241300336758
"Lorenz",2,8,-9.24058237873992,-6.91644207237087,30.6189707358272
"Lorenz",2,8.1,-7.01103553723682,-5.26523729031071,27.5695582488607
"Lorenz",2,8.2,-6.11244141258693,-6.08904897196347,24.220022139612
"Lorenz",2,8.3,-6.90118425655116,-8.4386566616951,22.6158508961818
"Lorenz",2,8.4,-8.94210737628526,-11.2516579380915,24.2718629133624
"Lorenz",2,8.5,-10.7276067008793,-11.5004016222718,28.9169671491308
"Lorenz",2,8.6,-9.97051275006181,-7.85966642064388,31.2322622980838
"Lorenz",2,8.7,-7.50194248335836,-5.2126741381286,28.7166592547014
"Lorenz",2,8.8,-6.01977899447514,-5.44220750877143,24.961824500124
"Lorenz",2,8.9,-6.33426846970236,-7.49127620262964,22.5131436277004
"Lorenz",2,9,-8.17647552605538,-10.5563205068697,23.0076764232031
"Lorenz",2,9.1,-10.4745842645507,-12.1957536713465,27.3471424474005
"Lorenz",2,9.2,-10.6770166617984,-9.20677209264894,31.4095730466791
"Lorenz",2,9.3,-8.23811697326999,-5.47029076219418,30.006019581736
"Lorenz",2,9.4,-6.11905149107582,-4.87558835937995,26.0118969499534
"Lorenz",2,9.5,-5.84353157056988,-6.49549357757985,22.7715884573842
"Lorenz",2,9.6,-7.30995439599936,-9.50824327711412,22.0139199169128
"Lorenz",2,9.7,-9.84843643116929,-12.3393113977428,25.3432728757411
"Lorenz",2,9.8,-11.1801694824338,-10.8541421862347,30.807188684543
"Lorenz",2,9.9,-9.23149674680908,-6.23130465185888,31.3100376193679
"Lorenz",2,10,-6.49594861927432,-4.46703237787386,27.4047575310884
"Lorenz",2,10.1,-5.49468247357792,-5.50736000903284,23.4508339430428
"Lorenz",2,10.2,-6.4201436913799,-8.20401914626618,21.4584946146335
"Lorenz",2,10.3,-8.86276328235393,-11.7382748108379,23.2196382134556
"Lorenz",2,10.4,-11.2313116828576,-12.4220291808508,29.0981998346676
"Lorenz",2,10.5,-10.4021451621016,-7.74197040925629,32.2985193944188
"Lorenz",2,10.6,-7.26512920790082,-4.373637192458,29.1593108184311
"Lorenz",2,10.7,-5.38229304239052,-4.58638788770523,24.6178870744104
